time	V(AC_OUT_N)*Id(M3)+V(N009)*Ig(M3)
8.187413543331986e-001	9.434527e-005
8.187856400474841e-001	9.780208e-005
8.188299257617696e-001	1.013193e-004
8.188742114760551e-001	1.048961e-004
8.189184971903407e-001	1.085317e-004
8.189627829046262e-001	1.122251e-004
8.190070686189117e-001	1.159754e-004
8.190513543331972e-001	1.197817e-004
8.190956400474827e-001	1.236421e-004
8.191399257617682e-001	1.275536e-004
8.191842114760537e-001	1.315151e-004
8.192284971903393e-001	1.355254e-004
8.192727829046248e-001	1.395835e-004
8.193170686189103e-001	1.436881e-004
8.193613543331958e-001	1.478380e-004
8.193742114760528e-001	1.490504e-004
8.193870686189100e-001	1.502664e-004
8.193999257617670e-001	1.514857e-004
8.194127829046242e-001	1.527086e-004
8.194256400474812e-001	1.539347e-004
8.194384971903383e-001	1.551643e-004
8.194513543331954e-001	1.563971e-004
8.194613543331953e-001	1.573582e-004
8.194713543331953e-001	1.583212e-004
8.194813543331952e-001	1.592862e-004
8.194913543331952e-001	1.602530e-004
8.195013543331952e-001	1.612217e-004
8.195113543331951e-001	1.621922e-004
8.195213543331951e-001	1.631645e-004
8.195313543331950e-001	1.641387e-004
8.195413543331950e-001	1.651146e-004
8.195513543331949e-001	1.660923e-004
8.195613543331949e-001	1.670716e-004
8.195713543331948e-001	1.680527e-004
8.195813543331948e-001	1.690354e-004
8.195913543331947e-001	1.700198e-004
8.196013543331947e-001	1.710058e-004
8.196113543331947e-001	1.719934e-004
8.196213543331946e-001	1.729826e-004
8.196313543331946e-001	1.739733e-004
8.196413543331945e-001	1.749656e-004
8.196513543331945e-001	1.759593e-004
8.196613543331944e-001	1.769545e-004
8.196813543331943e-001	1.789492e-004
8.197013543331942e-001	1.809495e-004
8.197213543331942e-001	1.829552e-004
8.197513543331940e-001	1.859733e-004
8.197813543331939e-001	1.890023e-004
8.198113543331937e-001	1.920414e-004
8.198382242036719e-001	1.947719e-004
8.198650940741502e-001	1.975089e-004
8.198919639446284e-001	2.002520e-004
8.199188338151067e-001	2.030009e-004
8.199457036855848e-001	2.057551e-004
8.199725735560631e-001	2.085143e-004
8.199994434265413e-001	2.112780e-004
8.199998795659218e-001	2.113229e-004
8.200000501625920e-001	2.113405e-004
8.200001880543335e-001	2.113546e-004
8.200003091914582e-001	2.113671e-004
8.200004279066333e-001	2.113793e-004
8.200005487840687e-001	2.113917e-004
8.200006757343376e-001	2.114047e-004
8.200008134779371e-001	2.114188e-004
8.200009527384350e-001	2.114330e-004
8.200011493519339e-001	2.114531e-004
8.200013930114873e-001	2.114779e-004
8.200016657616636e-001	2.115057e-004
8.200019446761317e-001	2.115341e-004
8.200022976274279e-001	2.115700e-004
8.200026746387698e-001	2.116085e-004
8.200031793126866e-001	2.116599e-004
8.200037215495124e-001	2.117153e-004
8.200043507948526e-001	2.117796e-004
8.200050062613487e-001	2.118467e-004
8.200057181702904e-001	2.119196e-004
8.200064833485939e-001	2.119981e-004
8.200074258212402e-001	2.120947e-004
8.200086599173455e-001	2.122215e-004
8.200098591756521e-001	2.123447e-004
8.200109907010386e-001	2.124611e-004
8.200125342611936e-001	2.126200e-004
8.200141551069682e-001	2.127870e-004
8.200164027602985e-001	2.130186e-004
8.200216320630082e-001	2.135576e-004
8.200253353337811e-001	2.139394e-004
8.200306670730587e-001	2.144891e-004
8.200370740059385e-001	2.151496e-004
8.200446326042494e-001	2.159291e-004
8.200524049669636e-001	2.167307e-004
8.200624049669636e-001	2.177624e-004
8.200724049669635e-001	2.187943e-004
8.200824049669635e-001	2.198264e-004
8.200924049669635e-001	2.208586e-004
8.201024049669634e-001	2.218911e-004
8.201124049669634e-001	2.229237e-004
8.201166305487893e-001	2.233597e-004
8.201186111651269e-001	2.235641e-004
8.201200953915043e-001	2.237172e-004
8.201212644157316e-001	2.238378e-004
8.201233664486355e-001	2.240545e-004
8.201244561518882e-001	2.241668e-004
8.201254829536937e-001	2.242728e-004
8.201268043773856e-001	2.244091e-004
8.201281803314783e-001	2.245512e-004
8.201309322396637e-001	2.248354e-004
8.201372308850886e-001	2.254861e-004
8.201589007649844e-001	2.277254e-004
8.201889007649843e-001	2.308248e-004
8.202117579078413e-001	2.331860e-004
8.202346150506984e-001	2.355458e-004
8.202574721935554e-001	2.379041e-004
8.202803293364125e-001	2.402606e-004
8.203031864792695e-001	2.426150e-004
8.203260436221266e-001	2.449670e-004
8.203489007649836e-001	2.473165e-004
8.203946150506977e-001	2.520073e-004
8.204403293364118e-001	2.566782e-004
8.204860436221259e-001	2.613272e-004
8.205317579078398e-001	2.659519e-004
8.205774721935539e-001	2.705501e-004
8.206231864792680e-001	2.751196e-004
8.206689007649821e-001	2.796580e-004
8.207703293364103e-001	2.896219e-004
8.208717579078383e-001	2.993180e-004
8.209731864792664e-001	3.087201e-004
8.210746150506946e-001	3.178019e-004
8.211760436221227e-001	3.265364e-004
8.212774721935507e-001	3.348967e-004
8.213789007649789e-001	3.428555e-004
8.215974721935493e-001	3.588099e-004
8.218160436221198e-001	3.713782e-004
8.220346150506902e-001	3.802825e-004
8.222531864792606e-001	3.852586e-004
8.224717579078310e-001	3.860564e-004
8.226903293364015e-001	3.824399e-004
8.229089007649719e-001	3.741870e-004
8.230660436221141e-001	3.644088e-004
8.232231864792562e-001	3.513520e-004
8.233803293363984e-001	3.350130e-004
8.235374721935405e-001	3.154042e-004
8.236946150506826e-001	2.925531e-004
8.238517579078247e-001	2.665029e-004
8.240089007649669e-001	2.373122e-004
8.241031864792522e-001	2.181509e-004
8.241974721935375e-001	1.980882e-004
8.242917579078227e-001	1.771662e-004
8.243860436221081e-001	1.554291e-004
8.244803293363934e-001	1.329226e-004
8.245746150506786e-001	1.096947e-004
8.246689007649639e-001	8.579487e-005
8.247531864792492e-001	6.428561e-005
8.248374721935345e-001	4.259098e-005
8.249217579078199e-001	2.075366e-005
8.250060436221053e-001	-1.183446e-006
8.250903293363906e-001	-2.317718e-005
8.251746150506759e-001	-4.518416e-005
8.252589007649612e-001	-6.716077e-005
8.253446150506751e-001	-8.916441e-005
8.254303293363891e-001	-1.107069e-004
8.255160436221030e-001	-1.317483e-004
8.256017579078168e-001	-1.522499e-004
8.256874721935307e-001	-1.721739e-004
8.257731864792446e-001	-1.914839e-004
8.258589007649585e-001	-2.101442e-004
8.259503293363867e-001	-2.290204e-004
8.260417579078148e-001	-2.468747e-004
8.261331864792429e-001	-2.636841e-004
8.262246150506711e-001	-2.794274e-004
8.263160436220993e-001	-2.940856e-004
8.264074721935274e-001	-3.076417e-004
8.264989007649556e-001	-3.200809e-004
8.267046150506690e-001	-3.434850e-004
8.269103293363823e-001	-3.618079e-004
8.271160436220957e-001	-3.751269e-004
8.273217579078089e-001	-3.835458e-004
8.275274721935223e-001	-3.871944e-004
8.277331864792357e-001	-3.862287e-004
8.279389007649490e-001	-3.808313e-004
8.280660436220914e-001	-3.760167e-004
8.281931864792336e-001	-3.701135e-004
8.283203293363759e-001	-3.631752e-004
8.284474721935181e-001	-3.552554e-004
8.285746150506604e-001	-3.464084e-004
8.287017579078027e-001	-3.366885e-004
8.288289007649450e-001	-3.261503e-004
8.289160436220875e-001	-3.186068e-004
8.290031864792299e-001	-3.108240e-004
8.290903293363724e-001	-3.028190e-004
8.291774721935148e-001	-2.946086e-004
8.292646150506573e-001	-2.862094e-004
8.293517579077997e-001	-2.776378e-004
8.294389007649422e-001	-2.689101e-004
8.294689007649421e-001	-2.658880e-004
8.294789007649420e-001	-2.648781e-004
8.294889007649420e-001	-2.638669e-004
8.295089007649419e-001	-2.618408e-004
8.295560436220846e-001	-2.570442e-004
8.296031864792272e-001	-2.522290e-004
8.296503293363698e-001	-2.473977e-004
8.296974721935124e-001	-2.425525e-004
8.297446150506551e-001	-2.376960e-004
8.297917579077977e-001	-2.328302e-004
8.298389007649404e-001	-2.279577e-004
8.298617579077974e-001	-2.255961e-004
8.298846150506545e-001	-2.232352e-004
8.299074721935115e-001	-2.208751e-004
8.299303293363686e-001	-2.185161e-004
8.299531864792256e-001	-2.161586e-004
8.299760436220827e-001	-2.138026e-004
8.299989007649397e-001	-2.114486e-004
8.300001178390913e-001	-2.113228e-004
8.300005011672875e-001	-2.112833e-004
8.300006481109077e-001	-2.112681e-004
8.300007415973789e-001	-2.112584e-004
8.300008510262574e-001	-2.112471e-004
8.300009723791035e-001	-2.112345e-004
8.300011798934097e-001	-2.112129e-004
8.300014336614794e-001	-2.111865e-004
8.300019867245557e-001	-2.111289e-004
8.300023434752080e-001	-2.110918e-004
8.300027250552414e-001	-2.110521e-004
8.300032434324857e-001	-2.109983e-004
8.300037920083465e-001	-2.109414e-004
8.300044307915871e-001	-2.108752e-004
8.300050900502666e-001	-2.108069e-004
8.300058095919269e-001	-2.107325e-004
8.300065862722703e-001	-2.106522e-004
8.300075681914398e-001	-2.105508e-004
8.300087609635133e-001	-2.104277e-004
8.300100097417215e-001	-2.102990e-004
8.300112043356457e-001	-2.101761e-004
8.300126300623433e-001	-2.100294e-004
8.300143749314145e-001	-2.098500e-004
8.300218022448398e-001	-2.090869e-004
8.300256720879963e-001	-2.086894e-004
8.300309659911230e-001	-2.081457e-004
8.300370104042121e-001	-2.075250e-004
8.300448182140989e-001	-2.067235e-004
8.300522191616918e-001	-2.059639e-004
8.300622191616918e-001	-2.049383e-004
8.300722191616917e-001	-2.039133e-004
8.300822191616917e-001	-2.028888e-004
8.300922191616916e-001	-2.018651e-004
8.301022191616916e-001	-2.008421e-004
8.301122191616915e-001	-1.998198e-004
8.301166179617481e-001	-1.993701e-004
8.301185836323854e-001	-1.991692e-004
8.301200905607156e-001	-1.990152e-004
8.301212580917219e-001	-1.988958e-004
8.301233659102418e-001	-1.986802e-004
8.301244573401839e-001	-1.985686e-004
8.301254846185888e-001	-1.984636e-004
8.301268064666018e-001	-1.983286e-004
8.301281822592288e-001	-1.981881e-004
8.301309338444829e-001	-1.979074e-004
8.301372324877349e-001	-1.972651e-004
8.301589034096076e-001	-1.950583e-004
8.301889034096075e-001	-1.920103e-004
8.302117605524645e-001	-1.896939e-004
8.302346176953216e-001	-1.873835e-004
8.302574748381786e-001	-1.850793e-004
8.302803319810357e-001	-1.827816e-004
8.303031891238927e-001	-1.804906e-004
8.303260462667498e-001	-1.782064e-004
8.303489034096068e-001	-1.759294e-004
8.303946176953209e-001	-1.713973e-004
8.304403319810350e-001	-1.669001e-004
8.304860462667491e-001	-1.624395e-004
8.305317605524630e-001	-1.580169e-004
8.305774748381771e-001	-1.536339e-004
8.306231891238912e-001	-1.492920e-004
8.306689034096053e-001	-1.449927e-004
8.307174748381765e-001	-1.404756e-004
8.307660462667478e-001	-1.360148e-004
8.308146176953190e-001	-1.316117e-004
8.308631891238901e-001	-1.272680e-004
8.309117605524613e-001	-1.229851e-004
8.309603319810326e-001	-1.187644e-004
8.310089034096038e-001	-1.146072e-004
8.310589034096035e-001	-1.103982e-004
8.311089034096033e-001	-1.062630e-004
8.311589034096031e-001	-1.022030e-004
8.312089034096029e-001	-9.821926e-005
8.312589034096026e-001	-9.431311e-005
8.313089034096024e-001	-9.048563e-005
8.313589034096022e-001	-8.673783e-005
8.314089034096019e-001	-8.307255e-005
8.314589034096017e-001	-7.949062e-005
8.315089034096015e-001	-7.599291e-005
8.315589034096013e-001	-7.258020e-005
8.316089034096010e-001	-6.925321e-005
8.316589034096008e-001	-6.601254e-005
8.317089034096006e-001	-6.285876e-005
8.317560462667433e-001	-5.996599e-005
8.318031891238858e-001	-5.715110e-005
8.318503319810285e-001	-5.441443e-005
8.318974748381711e-001	-5.175624e-005
8.319446176953138e-001	-4.917674e-005
8.319917605524564e-001	-4.667605e-005
8.320389034095991e-001	-4.425422e-005
8.320817605524560e-001	-4.212083e-005
8.321246176953130e-001	-4.005129e-005
8.321674748381699e-001	-3.804560e-005
8.322103319810269e-001	-3.610366e-005
8.322531891238838e-001	-3.422536e-005
8.322960462667408e-001	-3.241052e-005
8.323389034095977e-001	-3.065890e-005
8.323717605524547e-001	-2.935796e-005
8.324046176953117e-001	-2.809279e-005
8.324374748381687e-001	-2.686326e-005
8.324703319810257e-001	-2.566923e-005
8.325031891238827e-001	-2.451055e-005
8.325360462667397e-001	-2.338705e-005
8.325689034095967e-001	-2.229852e-005
8.325989034095965e-001	-2.133413e-005
8.326189034095964e-001	-2.070688e-005
8.326389034095963e-001	-2.009208e-005
8.326489034095963e-001	-1.978931e-005
8.326589034095963e-001	-1.948962e-005
8.326689034095962e-001	-1.919299e-005
8.326889034095961e-001	-1.860886e-005
8.327089034095960e-001	-1.803684e-005
8.327389034095959e-001	-1.720126e-005
8.327789034095957e-001	-1.612963e-005
8.328189034095955e-001	-1.510341e-005
8.328589034095953e-001	-1.412217e-005
8.328989034095952e-001	-1.318540e-005
8.329389034095950e-001	-1.229258e-005
8.329789034095948e-001	-1.144313e-005
8.330189034095946e-001	-1.063644e-005
8.330889034095943e-001	-9.326788e-006
8.331589034095940e-001	-8.129463e-006
8.332289034095937e-001	-7.041475e-006
8.332989034095933e-001	-6.059507e-006
8.333689034095930e-001	-5.179912e-006
8.334389034095927e-001	-4.398712e-006
8.335089034095924e-001	-3.711601e-006
8.335689034095921e-001	-3.187170e-006
8.336289034095918e-001	-2.715374e-006
8.336889034095916e-001	-2.294089e-006
8.337489034095913e-001	-1.921063e-006
8.338089034095910e-001	-1.593919e-006
8.338689034095907e-001	-1.310153e-006
8.339289034095905e-001	-1.067131e-006
8.339717605524474e-001	-9.135579e-007
8.340146176953044e-001	-7.752527e-007
8.340574748381613e-001	-6.515352e-007
8.341003319810183e-001	-5.417052e-007
8.341431891238752e-001	-4.450425e-007
8.341860462667322e-001	-3.608067e-007
8.342289034095891e-001	-2.882372e-007
8.342603319810176e-001	-2.410575e-007
8.342917605524459e-001	-1.986630e-007
8.343231891238744e-001	-1.608347e-007
8.343546176953028e-001	-1.273505e-007
8.343860462667313e-001	-9.798555e-008
8.344174748381597e-001	-7.251182e-008
8.344489034095881e-001	-5.069850e-008
8.344689034095880e-001	-3.840809e-008
8.344889034095879e-001	-2.736281e-008
8.345089034095878e-001	-1.749952e-008
8.345189034095878e-001	-1.299191e-008
8.345289034095877e-001	-8.756971e-009
8.345389034095877e-001	-4.787337e-009
8.345489034095877e-001	-1.075751e-009
8.345589034095876e-001	2.384941e-009
8.345689034095876e-001	5.601780e-009
8.345789034095875e-001	8.581706e-009
8.345889034095875e-001	1.133155e-008
8.345989034095874e-001	1.385806e-008
8.346089034095874e-001	1.616786e-008
8.346289034095873e-001	2.016337e-008
8.346489034095872e-001	2.336923e-008
8.346689034095871e-001	2.583507e-008
8.346989034095870e-001	2.825143e-008
8.347289034095868e-001	2.926824e-008
8.347589034095867e-001	2.903725e-008
8.347889034095866e-001	2.770650e-008
8.348189034095864e-001	2.542248e-008
8.348489034095863e-001	2.233235e-008
8.348789034095862e-001	1.858517e-008
8.349260462667288e-001	1.169895e-008
8.349731891238714e-001	4.188751e-009
8.350203319810141e-001	-3.468662e-009
8.350674748381567e-001	-1.079498e-008
8.351146176952994e-001	-1.731032e-008
8.351617605524420e-001	-2.253326e-008
8.352089034095847e-001	-2.598081e-008
8.352389034095845e-001	-2.703152e-008
8.352689034095844e-001	-2.701212e-008
8.352989034095842e-001	-2.577198e-008
8.353189034095842e-001	-2.419010e-008
8.353389034095841e-001	-2.194870e-008
8.353589034095840e-001	-1.899904e-008
8.353689034095839e-001	-1.724307e-008
8.353789034095839e-001	-1.529124e-008
8.353889034095838e-001	-1.313712e-008
8.353989034095838e-001	-1.077420e-008
8.354089034095837e-001	-8.195887e-009
8.354189034095837e-001	-5.395505e-009
8.354289034095837e-001	-2.366284e-009
8.354389034095836e-001	8.986396e-010
8.354489034095836e-001	4.406224e-009
8.354589034095835e-001	8.163527e-009
8.354689034095835e-001	1.217771e-008
8.354889034095834e-001	2.100585e-008
8.355089034095833e-001	3.095006e-008
8.355289034095832e-001	4.207154e-008
8.355589034095831e-001	6.109962e-008
8.355889034095829e-001	8.314005e-008
8.356189034095828e-001	1.084244e-007
8.356489034095826e-001	1.371951e-007
8.356874748381539e-001	1.792793e-007
8.357260462667252e-001	2.285252e-007
8.357646176952964e-001	2.854204e-007
8.358031891238676e-001	3.504424e-007
8.358417605524389e-001	4.240594e-007
8.358803319810102e-001	5.067298e-007
8.359189034095814e-001	5.989022e-007
8.359703319810098e-001	7.379121e-007
8.360217605524380e-001	8.997670e-007
8.360731891238664e-001	1.085977e-006
8.361246176952948e-001	1.297998e-006
8.361760462667232e-001	1.537228e-006
8.362274748381514e-001	1.805012e-006
8.362789034095798e-001	2.102640e-006
8.363517605524365e-001	2.580439e-006
8.364246176952934e-001	3.139889e-006
8.364974748381502e-001	3.785992e-006
8.365703319810071e-001	4.523407e-006
8.366431891238638e-001	5.356451e-006
8.367160462667207e-001	6.289097e-006
8.367889034095775e-001	7.324980e-006
8.369060462667198e-001	9.228195e-006
8.370231891238621e-001	1.148638e-005
8.371403319810045e-001	1.411761e-005
8.372574748381467e-001	1.713705e-005
8.373746176952891e-001	2.055693e-005
8.374917605524314e-001	2.438655e-005
8.376089034095737e-001	2.863230e-005
8.377174748381446e-001	3.299312e-005
8.378260462667156e-001	3.776386e-005
8.379346176952865e-001	4.294816e-005
8.380431891238575e-001	4.854757e-005
8.381517605524284e-001	5.456164e-005
8.382603319809994e-001	6.098785e-005
8.383689034095703e-001	6.782163e-005
8.383889034095702e-001	6.912656e-005
8.384089034095701e-001	7.044532e-005
8.384289034095700e-001	7.177788e-005
8.384489034095699e-001	7.312418e-005
8.384689034095698e-001	7.448420e-005
8.384889034095697e-001	7.585788e-005
8.385089034095696e-001	7.724518e-005
8.385217605524267e-001	7.814417e-005
8.385346176952838e-001	7.904874e-005
8.385474748381409e-001	7.995886e-005
8.385603319809980e-001	8.087454e-005
8.385731891238550e-001	8.179574e-005
8.385860462667122e-001	8.272246e-005
8.385989034095692e-001	8.365469e-005
8.386889034095688e-001	9.033251e-005
8.387717605524255e-001	9.671721e-005
8.388546176952824e-001	1.033116e-004
8.389374748381391e-001	1.101105e-004
8.390203319809959e-001	1.171081e-004
8.391031891238526e-001	1.242981e-004
8.391860462667095e-001	1.316736e-004
8.392689034095662e-001	1.392273e-004
8.392903319809947e-001	1.412060e-004
8.393117605524231e-001	1.431951e-004
8.393331891238516e-001	1.451945e-004
8.393546176952801e-001	1.472041e-004
8.393760462667086e-001	1.492235e-004
8.393974748381370e-001	1.512529e-004
8.394189034095655e-001	1.532919e-004
8.394389034095654e-001	1.552032e-004
8.394589034095653e-001	1.571225e-004
8.394689034095653e-001	1.580850e-004
8.394789034095652e-001	1.590495e-004
8.394889034095652e-001	1.600158e-004
8.394989034095651e-001	1.609841e-004
8.395089034095651e-001	1.619541e-004
8.395189034095650e-001	1.629261e-004
8.395289034095650e-001	1.638998e-004
8.395389034095649e-001	1.648752e-004
8.395489034095649e-001	1.658525e-004
8.395589034095649e-001	1.668314e-004
8.395689034095648e-001	1.678121e-004
8.395789034095648e-001	1.687944e-004
8.395889034095647e-001	1.697784e-004
8.395989034095647e-001	1.707640e-004
8.396089034095646e-001	1.717512e-004
8.396189034095646e-001	1.727400e-004
8.396289034095645e-001	1.737304e-004
8.396389034095645e-001	1.747222e-004
8.396489034095644e-001	1.757156e-004
8.396589034095644e-001	1.767105e-004
8.396789034095643e-001	1.787045e-004
8.396989034095642e-001	1.807041e-004
8.397189034095641e-001	1.827091e-004
8.397489034095640e-001	1.857263e-004
8.397789034095639e-001	1.887544e-004
8.398089034095637e-001	1.917927e-004
8.398360462667065e-001	1.945503e-004
8.398631891238492e-001	1.973146e-004
8.398903319809919e-001	2.000851e-004
8.399174748381346e-001	2.028617e-004
8.399446176952774e-001	2.056437e-004
8.399717605524201e-001	2.084310e-004
8.399989034095629e-001	2.112229e-004
8.400001202848513e-001	2.113477e-004
8.400005034807186e-001	2.113870e-004
8.400006504004633e-001	2.114021e-004
8.400007439380594e-001	2.114117e-004
8.400008540615673e-001	2.114229e-004
8.400009751303837e-001	2.114353e-004
8.400011855895152e-001	2.114568e-004
8.400014414611328e-001	2.114828e-004
8.400017148487975e-001	2.115107e-004
8.400019958686951e-001	2.115393e-004
8.400023527197902e-001	2.115757e-004
8.400027372565225e-001	2.116148e-004
8.400032581153764e-001	2.116680e-004
8.400038082442926e-001	2.117242e-004
8.400044487634065e-001	2.117897e-004
8.400051088752314e-001	2.118572e-004
8.400058299956363e-001	2.119311e-004
8.400066094474278e-001	2.120110e-004
8.400076009893631e-001	2.121127e-004
8.400088185847286e-001	2.122377e-004
8.400099698452742e-001	2.123561e-004
8.400111471634900e-001	2.124772e-004
8.400126741099506e-001	2.126344e-004
8.400144360243429e-001	2.128159e-004
8.400219651431821e-001	2.135920e-004
8.400258844282773e-001	2.139960e-004
8.400312693697566e-001	2.145512e-004
8.400372575276023e-001	2.151686e-004
8.400451785149816e-001	2.159854e-004
8.400525055273713e-001	2.167411e-004
8.400625055273713e-001	2.177728e-004
8.400725055273712e-001	2.188047e-004
8.400825055273712e-001	2.198367e-004
8.400925055273711e-001	2.208690e-004
8.401025055273711e-001	2.219015e-004
8.401125055273711e-001	2.229341e-004
8.401166446487519e-001	2.233611e-004
8.401186307645366e-001	2.235661e-004
8.401201027871019e-001	2.237180e-004
8.401212726190674e-001	2.238387e-004
8.401233693045446e-001	2.240548e-004
8.401244575439605e-001	2.241670e-004
8.401254840876472e-001	2.242729e-004
8.401268051583367e-001	2.244092e-004
8.401281822700789e-001	2.245514e-004
8.401306603150249e-001	2.248073e-004
8.401368343857694e-001	2.254452e-004
8.401581621054611e-001	2.276491e-004
8.401881621054610e-001	2.307485e-004
8.402181621054609e-001	2.338469e-004
8.402438763911750e-001	2.365018e-004
8.402695906768892e-001	2.391542e-004
8.402953049626034e-001	2.418039e-004
8.403210192483175e-001	2.444504e-004
8.403467335340317e-001	2.470934e-004
8.403724478197459e-001	2.497325e-004
8.403981621054600e-001	2.523673e-004
8.404524478197455e-001	2.579155e-004
8.405067335340309e-001	2.634286e-004
8.405610192483164e-001	2.689031e-004
8.406153049626020e-001	2.743351e-004
8.406695906768874e-001	2.797207e-004
8.407238763911729e-001	2.850562e-004
8.407781621054583e-001	2.903376e-004
8.408995906768864e-001	3.019677e-004
8.410210192483143e-001	3.131212e-004
8.411424478197423e-001	3.237521e-004
8.412638763911704e-001	3.338139e-004
8.413853049625985e-001	3.432601e-004
8.415067335340264e-001	3.520436e-004
8.416281621054544e-001	3.601169e-004
8.418410192483106e-001	3.725872e-004
8.420538763911668e-001	3.812886e-004
8.422667335340229e-001	3.859750e-004
8.424795906768792e-001	3.864184e-004
8.426924478197353e-001	3.824094e-004
8.429053049625915e-001	3.737562e-004
8.431181621054477e-001	3.602858e-004
8.432481621054471e-001	3.489205e-004
8.433781621054465e-001	3.352750e-004
8.435081621054459e-001	3.193607e-004
8.436381621054453e-001	3.011968e-004
8.437681621054447e-001	2.808101e-004
8.438981621054441e-001	2.582353e-004
8.440281621054435e-001	2.335147e-004
8.441210192483002e-001	2.144382e-004
8.442138763911570e-001	1.945031e-004
8.443067335340136e-001	1.737502e-004
8.443995906768704e-001	1.522223e-004
8.444924478197271e-001	1.299639e-004
8.445853049625839e-001	1.070212e-004
8.446781621054406e-001	8.344211e-005
8.447624478197259e-001	6.190388e-005
8.448467335340112e-001	4.018852e-005
8.449310192482965e-001	1.833877e-005
8.450153049625819e-001	-3.602404e-006
8.450995906768672e-001	-2.559182e-005
8.451838763911526e-001	-4.758608e-005
8.452681621054379e-001	-6.954157e-005
8.453538763911518e-001	-9.151159e-005
8.454395906768657e-001	-1.130109e-004
8.455253049625796e-001	-1.340000e-004
8.456110192482934e-001	-1.544402e-004
8.456967335340073e-001	-1.742941e-004
8.457824478197212e-001	-1.935254e-004
8.458681621054351e-001	-2.120990e-004
8.459610192482918e-001	-2.311601e-004
8.460538763911486e-001	-2.491634e-004
8.461467335340053e-001	-2.660852e-004
8.462395906768621e-001	-2.819039e-004
8.463324478197187e-001	-2.966001e-004
8.464253049625755e-001	-3.101569e-004
8.465181621054322e-001	-3.225591e-004
8.467238763911456e-001	-3.454314e-004
8.469295906768589e-001	-3.632447e-004
8.471353049625723e-001	-3.760810e-004
8.473410192482855e-001	-3.840482e-004
8.475467335339989e-001	-3.872800e-004
8.477524478197123e-001	-3.859354e-004
8.479581621054256e-001	-3.801996e-004
8.480424478197109e-001	-3.770598e-004
8.481267335339963e-001	-3.734181e-004
8.482110192482816e-001	-3.692899e-004
8.482953049625670e-001	-3.646908e-004
8.483795906768523e-001	-3.596364e-004
8.484638763911376e-001	-3.541426e-004
8.485481621054229e-001	-3.482252e-004
8.486738763911367e-001	-3.386968e-004
8.487995906768504e-001	-3.285331e-004
8.489253049625641e-001	-3.177864e-004
8.490510192482778e-001	-3.065080e-004
8.491767335339915e-001	-2.947490e-004
8.493024478197052e-001	-2.825594e-004
8.494281621054189e-001	-2.699888e-004
8.494367335339903e-001	-2.691279e-004
8.494453049625618e-001	-2.682660e-004
8.494538763911331e-001	-2.674031e-004
8.494624478197045e-001	-2.665391e-004
8.494710192482758e-001	-2.656743e-004
8.494795906768473e-001	-2.648084e-004
8.494881621054187e-001	-2.639416e-004
8.494981621054186e-001	-2.629292e-004
8.495453049625613e-001	-2.581381e-004
8.495924478197039e-001	-2.533276e-004
8.496395906768466e-001	-2.485000e-004
8.496867335339892e-001	-2.436579e-004
8.497338763911319e-001	-2.388034e-004
8.497810192482744e-001	-2.339391e-004
8.498281621054171e-001	-2.290671e-004
8.498524478197027e-001	-2.265578e-004
8.498767335339883e-001	-2.240491e-004
8.499010192482739e-001	-2.215413e-004
8.499253049625596e-001	-2.190346e-004
8.499495906768452e-001	-2.165294e-004
8.499738763911308e-001	-2.140260e-004
8.499981621054163e-001	-2.115246e-004
8.500001760760566e-001	-2.113169e-004
8.500006313619534e-001	-2.112698e-004
8.500008110398541e-001	-2.112512e-004
8.500009453295969e-001	-2.112373e-004
8.500010976062312e-001	-2.112215e-004
8.500012975917447e-001	-2.112007e-004
8.500015442752408e-001	-2.111750e-004
8.500021125873304e-001	-2.111159e-004
8.500024600958810e-001	-2.110797e-004
8.500028881044577e-001	-2.110352e-004
8.500034214410034e-001	-2.109798e-004
8.500039997336015e-001	-2.109198e-004
8.500046502636163e-001	-2.108524e-004
8.500053270985910e-001	-2.107824e-004
8.500060625680503e-001	-2.107064e-004
8.500068845291826e-001	-2.106214e-004
8.500080146441522e-001	-2.105047e-004
8.500091858264645e-001	-2.103839e-004
8.500103752203376e-001	-2.102614e-004
8.500116270392395e-001	-2.101326e-004
8.500131028455092e-001	-2.099808e-004
8.500151852999592e-001	-2.097667e-004
8.500229785963926e-001	-2.089661e-004
8.500274783760159e-001	-2.085039e-004
8.500332926524281e-001	-2.079068e-004
8.500399190580391e-001	-2.072264e-004
8.500475828985364e-001	-2.064397e-004
8.500559197765283e-001	-2.055843e-004
8.500659197765282e-001	-2.045589e-004
8.500759197765282e-001	-2.035341e-004
8.500859197765281e-001	-2.025099e-004
8.500959197765281e-001	-2.014864e-004
8.501059197765281e-001	-2.004637e-004
8.501159197765280e-001	-1.994417e-004
8.501185158675896e-001	-1.991761e-004
8.501202629237137e-001	-1.989976e-004
8.501214971179451e-001	-1.988714e-004
8.501236325951146e-001	-1.986529e-004
8.501247447513578e-001	-1.985392e-004
8.501257968232950e-001	-1.984317e-004
8.501271293307794e-001	-1.982957e-004
8.501286234801211e-001	-1.981431e-004
8.501311043139213e-001	-1.978900e-004
8.501375313021693e-001	-1.972346e-004
8.501596052023622e-001	-1.949869e-004
8.501896052023621e-001	-1.919391e-004
8.502124623452191e-001	-1.896229e-004
8.502353194880762e-001	-1.873127e-004
8.502581766309332e-001	-1.850087e-004
